Case Status,Legislation,ICOCaseRef,Received Date,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-372498-X7T1,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Unassigned,Compass International Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372566-V4P2,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Social care,Unassigned,Core Children Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372585-B9M3,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Maintained schools,Cottam Primary School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372420-H9D4,23/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Counselling and Family Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-366198-T3C8,24/02/2025,2025,2024/25,Q4,11-Feb,26/03/2025,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Service providers,Datel Services Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372712-Y8V9,26/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,DQT Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372606-L3M9,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Religious,Religious organisations,Ellesmere Port Parish,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372546-V9P0,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,Esher Sixth Form College,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372700-M9S5,26/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Unassigned,Faversham Swimming Club,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372662-L8T1,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,FE Fundinfo (UK) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371878-C4F9,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Friar Gate Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372488-S0L4,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Regulators,Regulatory Body,General Pharmaceutical Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-370092-H0N1,12/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Infrastructure and hardware providers,Groovy Gecko Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372677-D9P5,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Maintained schools,Harris Federation ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372745-C8P1,26/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,General business,Recruitment agencies,Hireful Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371996-S7V0,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,JLK Associates Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371943-Q1C9,20/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Legal,Unassigned,Ledingham Chalmers LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372371-H9G2,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Housing association,Leeds Federated Housing Association,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-370103-Z1P2,13/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",London Borough of Hackney Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372691-P5K1,25/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Building and property construction,Malone Associates Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,Hybrid,IC-372322-P2H6,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Transport and leisure,Parking,National Car Parks Limited ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372557-Z5H7,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Northam Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-365155-M1R1,20/02/2025,2025,2024/25,Q4,11-Feb,26/03/2025,2025,2024/25,Q4,12-Mar,Social care,Domiciliary care,Pola Well Care Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372749-V4T7,25/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Maintained schools,Riders Junior School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-370998-L4L8,18/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Transport and leisure,Unassigned,Royal Birkdale Golf Club,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372528-Z5Y8,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Maintained schools,SACRED HEART ROMAN CATHOLIC PRIMARY ATHERTON,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372773-Y4C1,25/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Scotland Yard Adventure Centre ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371903-R4H9,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Southlands Medical Group,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372523-F5G2,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,Dentists,Springmount Dental & Aesthetics,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372704-D2V6,25/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Private schools,St Peter's School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372000-X0F5,20/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,Tall Oaks Academy Trust Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372513-Q0Z1,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Unassigned,The Hammond School Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372236-V9B7,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,The Hospice of St Francis (Berkhamsted) Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372392-Q9D2,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,The National Waiting Times Centre Board,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371912-M2Y1,20/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,The New Folly Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372590-Z3P3,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Religious,Religious organisations,Towy Community Church,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372595-Q9X1,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Legal,Chambers,Twenty Essex Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372489-W9Y6,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,United Lincolnshire Hospitals NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371976-C5R9,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,Bamford Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371993-J2V1,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,Contract Production Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-372257-W3C0,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Marketing,Marketing providers,Force 24 Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,No
Completed,GDPR,IC-372711-X9B0,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,The Evergreen Surgery,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-371978-C5H9,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Exam Boards,THE SCOTTISH QUALIFICATIONS AUTHORITY,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-372576-Y2G7,24/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Political,Member of Parliament,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372565-G2H0,24/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Political,Member of Parliament,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372175-V2N4,22/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Legal,Barristers,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372419-H0H1,23/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372974-K4Y3,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Justice,Police Forces,Chief Constable Wiltshire Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373030-X5X6,27/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Private schools,Clifton College,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372870-M9B8,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Health,Healthcare and pharmaceuticals,Coloplast Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-367577-P6V2,04/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Local government,Unassigned,County Durham and Darlington Fire and Rescue Service,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373020-C7W3,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Utilities,Utility companies,E.ON Energy Solutions,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-368209-L7Z1,05/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Social care,Residential care,Fairfield Care (West Dorset) Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372850-F3K9,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Training Company,FIRST Face to Face LTD,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372994-L9S4,27/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Health,Primary care,Goodheart Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373045-W8N2,27/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Insolvency Practitioners,Griffins,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373009-X6S6,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Social care,Residential care,Hamberley care homes Waypoints (Upton) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373002-V8M9,27/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Hucclecote Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372652-W7T8,24/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Health,Pharmacist,Jhoots Healthcare Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373046-R9X2,27/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Julian Taylor Solicitors,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371960-R8W0,21/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Legal,Chambers,KBG Chambers,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-373006-C5F0,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Estate agency / letting agency,Michael Jones & Co. Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373073-J5B0,26/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,Moorgate Finance Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372899-T1L6,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,NHS Grampian (Grampian Health Board),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372912-T6R7,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Local government,County Council,Powys County Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372834-Q1D7,26/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,Prospero Group ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372886-V0L2,25/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Quarriers,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372979-M0D6,27/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,Reed Financial Planning Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373054-R3Y7,26/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Maintained schools,Riverside Primary School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371036-N1C0,18/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Health,Unassigned,Severnbank Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-373023-J2H8,26/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Solicitor Direct Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372682-Y4J7,24/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Marketing,Marketing providers,Soprano Digital Media Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372610-N3C1,24/03/2025,2025,2024/25,Q4,12-Mar,27/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,St Edmund Campion Catholic Primary School and Nursery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
