Case Status,Legislation,ICOCaseRef,Received Datetime,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Completed Financial Week,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-368050-X7J7,05/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Religious,Religious organisations,St. John the Baptist Parish Church (Crowthorne),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-367982-R8X0,04/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Stockport Metropolitan Borough Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-366742-Q0L8,26/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Health,Unassigned,Surrey Heath Community Providers Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-365822-Q4D1,21/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Health,Secondary care,Tameside and Glossop Integrated Care NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-367721-Z4P9,04/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,Teaching Personnel Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-368056-P5K6,05/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Membership association,Clubs,The Cruising Association,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-352844-G8S6,20/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,12-Mar,Central Government,Non-departmental public body,The Scottish Legal Aid Board,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-363216-L1N2,13/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,WMC Legal LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368113-W8K8,05/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Anon DC,No Further Action,Not PDB,Unassigned,No,,
Completed,GDPR,IC-367786-Y3F3,04/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Unassigned,RHINONATION Ltd,No Further Action,Not PDB,Unassigned,No,,
Completed,GDPR,IC-354909-H8F2,07/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,SPARK ACADEMY,No Further Action,Not PDB,Unassigned,No,,
Completed,GDPR,IC-368425-R3B9,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Local government,District Council,Ards and North Down Borough Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368404-R8S3,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Education and childcare,Maintained schools,Ashfield Girl's High School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368405-F7G5,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Social care,Residential care,Bluefront Care LTD,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368334-K5V8,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Retail and manufacture,Manufacturing,Clays Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-368475-L6J9,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Transport and leisure,Passenger transport,Condor Ferries Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-368262-B9K4,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Dounby Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368428-Y2Q0,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Unassigned,FairPhone B.V.,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368315-Q1M5,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,Healthcare and pharmaceuticals,HARLINGTON HOSPICE ASSOCIATION,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368333-T6D8,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Education and childcare,Further education,Horizon Community College,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368239-B2R0,05/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Hulme Hall Medical Group,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368245-T8H2,05/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Retail and manufacture,Manufacturing,Intuitive Surgical Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368274-B0D6,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Land or property services,Estate agency / letting agency,Keith Pattinson Estate Agents Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368352-L5G0,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Education and childcare,Further education,Kirklees College,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-366587-V0D3,25/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Gaming,Lake District Giveaways,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368252-W6D6,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,Primary care,Llandaff North Medical Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368380-J4N4,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Land or property services,Property management,McCarthy & Stone Management Services Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368288-L5L0,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Software developers,Metaverse VR Ltd ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-365448-F3N3,21/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Mills & Co Solicitors,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368257-N2B1,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Utilities,Utility companies,National Grid Electricity Distribution (South West) PLC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368337-S0K1,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Land or property services,Estate agency / letting agency,One Property Recruitment LTD,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368459-X6F0,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Insolvency Practitioners,Opus Restructuring LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368416-C3B9,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Parkhill Medical Practice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368286-S0V7,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Partners of Danestone Medical Practice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368203-H0J3,05/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Insurance,Phoenix Life Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-366761-J1M8,26/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Premier Property Lawyers Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-366721-D3H8,25/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Preston Vocational Centre Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368218-Z1T4,05/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Sobell Medical Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368344-S6M6,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,General Practitioner,St Augustine’s Medical Practice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368469-X0M4,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,Steadfast Security Systems Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-367429-K8Q2,02/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Social care,Residential care,Supportive Futures Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-366882-V9K7,27/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Media,Newspapers,Telegraph Media Group Holdings Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368358-C6Q6,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,The Blessed Christopher Wharton Catholic Academy Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368290-B7C9,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,The Mortgage Lender Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368357-V0G6,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,The Wentworth Wooden Jigsaw Company Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-367553-H4G0,20/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Health,Healthcare and pharmaceuticals,Trust Outpatient Pharmacy,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-366801-X0W1,27/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,United Learning Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know,,
Completed,GDPR,IC-351340-Q5W2,13/12/2024,2024,2024/25,Q3,09-Dec,2025,2024/25,Q4,12-Mar,Education and childcare,Higher education,University of Kent,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368338-B7R6,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Land or property services,Estate agency / letting agency,WORLDWIDE PROPERTY SALES LTD T/A KEY DRUMMOND ESTATE AGENTS,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368250-P3W2,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,General business,Recruitment agencies,Xcellin Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Unassigned,Yes,,
Completed,GDPR,IC-368259-F5Z5,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Retail and manufacture,Unassigned,Zeppelin Systems UK Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Case Officer Review Completed,GDPR,IC-368471-Q0Z0,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Infrastructure and hardware providers,Community Brands UK Holdings Ltd,No Further Action,Not PDB,Unassigned,Yes,,
Completed,GDPR,IC-364366-B9H9,14/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Lenders,Handelsbanken PLC,No Further Action,Not PDB,Unassigned,No,,
Completed,GDPR,IC-347461-P9L4,29/11/2024,2024,2024/25,Q3,08-Nov,2025,2024/25,Q4,12-Mar,Land or property services,Housing association,BPHA Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-362292-S5Z9,07/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Health,Secondary care,Dumfries & Galloway Health Board,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-361396-T0Y5,04/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,Jade Cottage,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-360529-L7J4,31/01/2025,2025,2024/25,Q4,10-Jan,2025,2024/25,Q4,12-Mar,Health,Public health,NHS Fife,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-361586-M9K6,06/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Local government,District Council,Pembrokeshire Coast National Park Authority,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-361604-V0J0,06/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Education and childcare,Further education,Pembrokeshire College,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-302403-K9P8,21/04/2024,2024,2024/25,Q1,01-Apr,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Stronsay Development Trust ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368497-J7Y0,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Thame Barns Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-368491-M4K3,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Social care,Residential care,Hellendoorn Healthcare Limited,No Further Action,Not PDB,Unassigned,No,,
Completed,GDPR,IC-368511-C4Y9,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Charitable and voluntary,National charities,Change Grow Live,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368514-B1B2,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Land or property services,Housing association,Great Places Housing Association,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368515-M3M0,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,Inspire Education Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368517-K3Y5,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Insurance,Insurance Factory Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368513-C8R1,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,Maiden Erlegh Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368506-F2L3,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,The Midcounties Co-operative Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368512-C4Y6,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,The Misbourne,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-368507-G1D5,07/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Woolley & Co Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
Completed,GDPR,IC-368435-D4L6,06/03/2025,2025,2024/25,Q4,12-Mar,2025,2024/25,Q4,12-Mar,Health,Private Healthcare providers,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-367178-G1G0,28/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Insurance,AXA PPP Healthcare Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No,,
Completed,GDPR,IC-367259-L7L0,28/02/2025,2025,2024/25,Q4,11-Feb,2025,2024/25,Q4,12-Mar,Utilities,Unassigned,Axil Integrated Services Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes,,
